Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 05:42:25,1694576545,0.5,358.016
2023-09-13 05:42:26,1694576546,0.6,358.109
2023-09-13 05:42:27,1694576547,0.7,358.312
2023-09-13 05:42:28,1694576548,0.8,358.531
2023-09-13 05:42:29,1694576549,2.4,358.641
2023-09-13 05:42:30,1694576550,2.7,358.734
2023-09-13 05:42:31,1694576551,3.0,358.828
2023-09-13 05:42:32,1694576552,2.6,358.922
2023-09-13 05:42:34,1694576554,3.6,359.016
2023-09-13 05:42:35,1694576555,2.4,359.109
2023-09-13 05:42:36,1694576556,2.4,359.203
2023-09-13 05:42:37,1694576557,1.5,359.297
2023-09-13 05:42:38,1694576558,1.1,359.406
2023-09-13 05:42:39,1694576559,1.1,359.5
2023-09-13 05:42:40,1694576560,1.0,359.625
2023-09-13 05:42:41,1694576561,0.7,359.734
2023-09-13 05:42:42,1694576562,0.7,359.922
2023-09-13 05:42:43,1694576563,11.3,360.047
2023-09-13 05:42:44,1694576564,3.6,360.141
2023-09-13 05:42:45,1694576565,5.5,360.234
2023-09-13 05:42:47,1694576567,3.7,360.328
2023-09-13 05:42:48,1694576568,5.2,360.438
2023-09-13 05:42:49,1694576569,1.6,360.531
2023-09-13 05:42:50,1694576570,1.9,360.641
2023-09-13 05:42:51,1694576571,1.6,360.734
2023-09-13 05:42:52,1694576572,1.0,360.828
2023-09-13 05:42:53,1694576573,1.5,360.922
2023-09-13 05:42:54,1694576574,0.7,361.016
2023-09-13 05:42:55,1694576575,3.6,361.141
2023-09-13 05:42:56,1694576576,0.8,361.328
2023-09-13 05:42:57,1694576577,2.1,361.422
2023-09-13 05:42:58,1694576578,6.0,361.516
2023-09-13 05:43:00,1694576580,4.0,361.609
2023-09-13 05:43:01,1694576581,3.6,361.703
2023-09-13 05:43:02,1694576582,3.9,361.797
2023-09-13 05:43:03,1694576583,2.0,361.891
2023-09-13 05:43:04,1694576584,1.7,362
2023-09-13 05:43:05,1694576585,1.7,362.094
2023-09-13 05:43:06,1694576586,1.5,362.203
