Time,Unix Time,CPU Utilization (%),RAM Utilization (MB)
2023-09-13 11:20:50,1694596850,2.6,466.203
2023-09-13 11:20:51,1694596851,1.0,466.344
2023-09-13 11:20:52,1694596852,0.7,466.422
2023-09-13 11:20:54,1694596854,1.6,466.547
2023-09-13 11:20:55,1694596855,2.3,466.609
2023-09-13 11:20:56,1694596856,1.0,466.766
2023-09-13 11:20:57,1694596857,1.1,466.844
2023-09-13 11:20:58,1694596858,0.5,466.922
2023-09-13 11:20:59,1694596859,1.5,467.031
2023-09-13 11:21:00,1694596860,0.4,467.109
2023-09-13 11:21:01,1694596861,2.1,467.188
2023-09-13 11:21:02,1694596862,1.0,467.25
2023-09-13 11:21:03,1694596863,0.8,467.312
2023-09-13 11:21:05,1694596865,0.8,467.375
2023-09-13 11:21:06,1694596866,2.8,467.484
2023-09-13 11:21:07,1694596867,2.5,467.547
2023-09-13 11:21:08,1694596868,1.6,467.609
2023-09-13 11:21:09,1694596869,0.9,467.688
2023-09-13 11:21:10,1694596870,0.9,467.766
2023-09-13 11:21:11,1694596871,2.5,467.859
2023-09-13 11:21:12,1694596872,2.6,467.922
2023-09-13 11:21:13,1694596873,1.3,467.984
2023-09-13 11:21:14,1694596874,0.8,468.047
2023-09-13 11:21:16,1694596876,0.4,468.172
2023-09-13 11:21:17,1694596877,0.6,468.25
2023-09-13 11:21:18,1694596878,1.0,468.375
2023-09-13 11:21:19,1694596879,1.4,468.453
2023-09-13 11:21:20,1694596880,1.1,468.516
2023-09-13 11:21:21,1694596881,1.5,468.578
2023-09-13 11:21:22,1694596882,1.1,468.641
2023-09-13 11:21:23,1694596883,0.6,468.75
2023-09-13 11:21:24,1694596884,3.0,468.812
2023-09-13 11:21:25,1694596885,1.8,468.875
2023-09-13 11:21:27,1694596887,1.3,468.953
2023-09-13 11:21:28,1694596888,0.7,469.016
2023-09-13 11:21:29,1694596889,0.6,461.25
2023-09-13 11:21:30,1694596890,1.8,461.312
2023-09-13 11:21:31,1694596891,1.2,461.438
2023-09-13 11:21:32,1694596892,1.8,461.516
2023-09-13 11:21:33,1694596893,0.9,461.641
2023-09-13 11:21:34,1694596894,0.5,461.766
2023-09-13 11:21:35,1694596895,0.8,461.906
2023-09-13 11:21:36,1694596896,2.1,462.047
2023-09-13 11:21:38,1694596898,1.3,462.109
2023-09-13 11:21:39,1694596899,1.5,462.172
2023-09-13 11:21:40,1694596900,1.1,462.25
2023-09-13 11:21:41,1694596901,0.8,462.359
2023-09-13 11:21:42,1694596902,1.8,462.422
2023-09-13 11:21:43,1694596903,13.5,475.266
2023-09-13 11:21:44,1694596904,1.6,475.359
2023-09-13 11:21:45,1694596905,1.0,475.438
2023-09-13 11:21:46,1694596906,0.6,475.531
2023-09-13 11:21:48,1694596908,3.0,475.594
2023-09-13 11:21:49,1694596909,1.8,475.672
2023-09-13 11:21:50,1694596910,1.1,475.844
2023-09-13 11:21:51,1694596911,1.3,475.922
2023-09-13 11:21:52,1694596912,0.6,476.031
2023-09-13 11:21:53,1694596913,2.7,476.125
2023-09-13 11:21:54,1694596914,2.1,476.203
2023-09-13 11:21:55,1694596915,5.5,477.844
2023-09-13 11:21:56,1694596916,1.1,477.938
2023-09-13 11:21:58,1694596918,0.9,478
2023-09-13 11:21:59,1694596919,0.9,478.094
2023-09-13 11:22:00,1694596920,2.8,478.156
2023-09-13 11:22:01,1694596921,1.6,478.219
2023-09-13 11:22:02,1694596922,1.5,478.281
2023-09-13 11:22:03,1694596923,0.9,478.359
2023-09-13 11:22:04,1694596924,0.7,478.5
